question_id,type,subtype,question_created_at,question_updated_at
6cbaa225-c6ae-4516-a694-02b2d387cea6,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2022-02-13 19:08:04,2022-02-13 19:08:27
2ca2975e-4f24-4fd5-98e7-761e08cca14f,LONELINESS_SCALE,LACK_COMPANIONSHIP,2022-02-13 19:08:04,2022-02-13 19:08:30
70b125b4-270f-482f-b1c5-78105601a36b,LONELINESS_SCALE,LEFT_OUT,2022-02-13 19:08:04,2022-02-13 19:08:33
6f1acc65-15ac-4a6e-a410-bbe2e5c04eed,LONELINESS_SCALE,ISOLATED,2022-02-13 19:08:04,2022-02-13 19:08:38
181221bf-3e08-4801-af33-874f7562eb49,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DAYS_PER_MONTH,2022-02-13 19:08:04,2022-02-13 19:08:42
3f99f1e3-ff16-4267-b5c5-72d5413596ed,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DRINKS_PER_DAY,2022-02-13 19:08:04,2022-02-13 19:08:47
35325605-d4e2-4ef6-aed6-db1e1cb09ba8,SUBSTANCE_USE_AUDIT_C2,HIGH_ALCOHOL_CONSUMPTION,2022-02-13 19:08:04,2022-02-13 19:08:53
544f6562-08af-4458-bbfe-c337cc5ed755,SUBSTANCE_USE_AUDIT_C2,MARIJUANA_CONSUMPTION,2022-02-13 19:08:04,2022-02-13 19:08:57
06487f22-dcc3-4a3a-be9f-542338ee2abb,SUBSTANCE_USE_AUDIT_C2,DRUGS_CONSUMPTION,2022-02-13 19:08:04,2022-02-13 19:09:02
7ff4d92a-0ef4-4f42-991e-283796ca4a4f,WISDO_IMPACT_LONELINESS,MEANINGFUL_CONNECTIONS,2022-02-13 19:08:04,2022-02-13 19:09:07
dc365dec-c0ce-4353-9978-55908e3aa989,WISDO_IMPACT_LONELINESS,LESS_ISOLATED,2022-02-13 19:08:04,2022-02-13 19:09:11
1d56a62d-c916-4b9e-8317-33997f8e36e8,WISDO_SATISFACTION,WILL_YOU_RECOMMEND_WISDO,2022-02-13 19:08:04,2022-02-13 19:09:13
348c311d-a50b-42df-bb58-dbbded1410d1,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2022-03-11 22:20:27,2022-03-11 22:20:37
f0e900f9-a348-4763-b8f1-9e8a653ac8e7,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2022-03-11 22:20:27,2022-03-11 22:20:40
be17081b-1ef4-4378-a04e-f601502be14f,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2022-03-11 22:20:27,2022-03-11 22:20:41
242b937d-4323-4ef9-829c-b3e9900b3e21,LONELINESS_SCALE,LACK_COMPANIONSHIP,2022-03-11 22:20:27,2022-03-11 22:20:44
eea45d5f-0b24-4166-871b-1597df392fd5,LONELINESS_SCALE,LEFT_OUT,2022-03-11 22:20:27,2022-03-11 22:20:45
58c6e293-1024-4601-a205-b9c068738b42,LONELINESS_SCALE,ISOLATED,2022-03-11 22:20:27,2022-03-11 22:20:48
d31110cc-384e-4e67-8367-2efd183e859b,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DAYS_PER_MONTH,2022-03-11 22:20:27,2022-03-11 22:20:50
e3c078e8-2827-4c3a-b2bd-b2697933522e,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DRINKS_PER_DAY,2022-03-11 22:20:27,2022-03-11 22:20:52
3b9f68d8-3b68-419c-9bcc-29c64ce9e9ce,SUBSTANCE_USE_AUDIT_C2,HIGH_ALCOHOL_CONSUMPTION,2022-03-11 22:20:27,2022-03-11 22:20:54
29fcdbc2-398c-4b54-bf3f-c94a6582a1e6,SUBSTANCE_USE_AUDIT_C2,MARIJUANA_CONSUMPTION,2022-03-11 22:20:27,2022-03-11 22:20:56
025ce4f0-ffef-4642-958d-c26e613189d8,SUBSTANCE_USE_AUDIT_C2,DRUGS_CONSUMPTION,2022-03-11 22:20:27,2022-03-11 22:20:57
7ed92bda-3a5e-458f-811e-159e03447bc9,WISDO_IMPACT_LONELINESS,MEANINGFUL_CONNECTIONS,2022-03-11 22:20:27,2022-03-11 22:21:00
673f56dc-4b80-4728-a035-a768e030117e,WISDO_IMPACT_LONELINESS,LESS_ISOLATED,2022-03-11 22:20:27,2022-03-11 22:21:01
80a34f6c-3444-49d2-a5da-fbc3a8d389b4,WISDO_SATISFACTION,WILL_YOU_RECOMMEND_WISDO,2022-03-11 22:20:27,2022-03-11 22:21:03
e2151749-2436-48ee-aa86-8306b8700215,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2022-03-31 15:07:02,2022-03-31 15:07:15
988bcc49-4f4f-4869-a026-5bb0331f84bd,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2022-03-31 15:07:02,2022-03-31 15:07:23
5bc03d7a-46fb-4cc0-89bc-34088b7e763c,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2022-03-31 15:07:02,2022-03-31 15:07:43
fd58b6e8-8537-4af7-a79e-d5004a9a3d24,LONELINESS_SCALE,LACK_COMPANIONSHIP,2022-03-31 15:07:02,2022-03-31 15:07:51
b1b4d118-abc3-4422-89cc-158fc3132439,LONELINESS_SCALE,LEFT_OUT,2022-03-31 15:07:02,2022-03-31 15:07:55
223b038e-7312-4b31-9e35-b9e0c9e09e55,LONELINESS_SCALE,ISOLATED,2022-03-31 15:07:02,2022-03-31 15:07:58
189808aa-1e29-4cd1-ad7d-400b2f834744,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DAYS_PER_MONTH,2022-03-31 15:07:02,2022-03-31 15:08:09
c776f888-269c-4960-9db9-91bb488256fc,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DRINKS_PER_DAY,2022-03-31 15:07:02,2022-03-31 15:08:23
c372b372-14ff-478b-a477-101292fee1d7,SUBSTANCE_USE_AUDIT_C2,HIGH_ALCOHOL_CONSUMPTION,2022-03-31 15:07:02,2022-03-31 15:08:29
a9946fdc-9ccd-4140-9019-7869a2943f27,SUBSTANCE_USE_AUDIT_C2,MARIJUANA_CONSUMPTION,2022-03-31 15:07:02,2022-03-31 15:08:34
881aca79-88be-4fc8-b0e0-029242f97a8a,SUBSTANCE_USE_AUDIT_C2,DRUGS_CONSUMPTION,2022-03-31 15:07:02,2022-03-31 15:08:38
a7b3ab3a-a818-421e-b3fe-0044948b0189,WISDO_IMPACT_LONELINESS,MEANINGFUL_CONNECTIONS,2022-03-31 15:07:02,2022-03-31 15:08:49
c5121bf4-158f-461f-a152-486f9cf5b721,WISDO_IMPACT_LONELINESS,LESS_ISOLATED,2022-03-31 15:07:02,2022-03-31 15:08:56
b660de62-d000-40a1-9bff-ec021d6467eb,WISDO_SATISFACTION,WILL_YOU_RECOMMEND_WISDO,2022-03-31 15:07:02,2022-03-31 15:08:59
cb54e399-1f07-4be5-b072-ec0decdb6f05,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2022-04-20 18:51:44,2022-04-29 13:02:32
bd003632-1a91-4092-83c8-9a8e080bf2fc,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2022-04-20 18:51:44,2022-04-29 13:02:34
35cc42ac-dab4-4eef-ad41-597e0502296b,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2022-04-20 18:51:44,2022-04-29 13:02:36
c41bdca7-53c2-4994-95cb-63fd5a69a3ed,LONELINESS_SCALE,LACK_COMPANIONSHIP,2022-04-20 18:51:44,2022-04-29 13:02:39
bf015861-38fb-4753-8482-59f0796b68f9,LONELINESS_SCALE,LEFT_OUT,2022-04-20 18:51:44,2022-04-29 13:02:40
547e8251-f8a7-4dd7-9def-49a7d3a183a3,LONELINESS_SCALE,ISOLATED,2022-04-20 18:51:44,2022-04-29 13:02:42
ad564a83-c331-4287-a06e-3100c654dc8b,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DAYS_PER_MONTH,2022-04-20 18:51:44,2022-04-29 13:02:43
3633b6fd-79ee-4c1c-8d8f-3ff63585a8ac,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DRINKS_PER_DAY,2022-04-20 18:51:44,2022-04-29 13:02:44
c96e1750-d1c3-41c3-9614-5e229b951fcd,SUBSTANCE_USE_AUDIT_C2,HIGH_ALCOHOL_CONSUMPTION,2022-04-20 18:51:44,2022-04-29 13:02:45
7be2881c-9361-4196-9444-e56d3ffda6f5,SUBSTANCE_USE_AUDIT_C2,MARIJUANA_CONSUMPTION,2022-04-20 18:51:44,2022-04-29 13:02:46
688282d1-60b2-4b5f-aed0-cf618fc31752,SUBSTANCE_USE_AUDIT_C2,DRUGS_CONSUMPTION,2022-04-20 18:51:44,2022-04-29 13:02:48
e1cb13cd-bb39-4ea5-bda4-4eea87bdfe60,WISDO_IMPACT_LONELINESS,MEANINGFUL_CONNECTIONS,2022-04-20 18:51:44,2022-04-29 13:02:49
68cfb289-3557-4a9a-85ed-63a73057b678,WISDO_IMPACT_LONELINESS,LESS_ISOLATED,2022-04-20 18:51:44,2022-04-29 13:02:51
67bbc630-2875-41e0-b282-5e98b2f4d15b,WISDO_SATISFACTION,WILL_YOU_RECOMMEND_WISDO,2022-04-20 18:51:44,2022-04-29 13:02:52
13631d5b-51b9-4c07-972f-59395a1fcc2b,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2022-03-11 02:22:45,2022-03-18 17:42:12
5c333d6c-bf1b-4a9b-8302-45e0be9a6019,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2022-03-11 02:22:45,2022-03-18 17:42:16
c490bc1c-ea3e-4222-8880-bfe6e9ad36b3,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2022-03-11 02:22:45,2022-03-18 17:42:19
9cee7c10-4e14-4f33-84d0-30da464f116f,LONELINESS_SCALE,LACK_COMPANIONSHIP,2022-03-11 02:22:45,2022-03-18 17:42:26
cb25448f-a232-4c4e-9787-b1a3e05928f2,LONELINESS_SCALE,LEFT_OUT,2022-03-11 02:22:45,2022-03-18 17:42:32
7717f26a-3416-40d2-8704-e55edb45b80b,LONELINESS_SCALE,ISOLATED,2022-03-11 02:22:45,2022-03-18 17:42:39
55a17cd8-4772-4471-ba4c-e0037505a48b,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DAYS_PER_MONTH,2022-03-11 02:22:45,2022-03-18 17:42:46
1430cf27-ba5e-4bee-8248-5b6ef5d3d7a4,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DRINKS_PER_DAY,2022-03-11 02:22:45,2022-03-18 17:42:51
fcabb793-2fd0-4d17-b61b-8c0cab89eed3,SUBSTANCE_USE_AUDIT_C2,HIGH_ALCOHOL_CONSUMPTION,2022-03-11 02:22:45,2022-03-18 17:42:56
1a81f24a-c4df-4ffb-b93e-0fca3bf6758b,SUBSTANCE_USE_AUDIT_C2,MARIJUANA_CONSUMPTION,2022-03-11 02:22:45,2022-03-18 17:43:04
b1573432-6e9d-42fd-9383-6e1349525d38,SUBSTANCE_USE_AUDIT_C2,DRUGS_CONSUMPTION,2022-03-11 02:22:45,2022-03-18 17:43:10
8562e753-190e-43a2-af3c-f66aaaed3d0d,WISDO_IMPACT_LONELINESS,MEANINGFUL_CONNECTIONS,2022-03-11 02:22:45,2022-03-18 17:43:16
902d1e52-ea4f-4e8d-a954-c9c6287eb865,WISDO_IMPACT_LONELINESS,LESS_ISOLATED,2022-03-11 02:22:45,2022-03-18 17:43:20
f561d000-e345-4884-bac6-d4e3b7521b66,WISDO_SATISFACTION,WILL_YOU_RECOMMEND_WISDO,2022-03-11 02:22:45,2022-03-18 17:43:24
27991252-8db5-43dd-b139-a3bb47f6f01e,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2022-02-10 16:14:29,2022-02-10 16:14:52
fb1d6b25-917f-44bd-bbb6-14e9556bbc98,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2022-02-10 16:14:29,2022-02-10 16:14:55
197d1b04-b345-4107-b027-49514ac7345d,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2022-02-10 16:14:29,2022-02-10 16:14:58
d8891307-21f9-4395-be19-0dbde1c92453,LONELINESS_SCALE,LACK_COMPANIONSHIP,2022-02-10 16:14:29,2022-02-10 16:15:04
387e3a8b-e8da-4561-8b0c-91760072a778,LONELINESS_SCALE,LEFT_OUT,2022-02-10 16:14:29,2022-02-10 16:15:17
8a77406d-ea28-46c9-9c83-7f030680c0b8,LONELINESS_SCALE,ISOLATED,2022-02-10 16:14:29,2022-02-10 16:15:20
c9bb3f1a-e2cb-46fc-bbb0-fa58147c8447,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DAYS_PER_MONTH,2022-02-10 16:14:29,2022-02-10 16:15:23
6ddd03bd-d550-49fe-a118-dcd6cd52e678,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DRINKS_PER_DAY,2022-02-10 16:14:29,2022-02-10 16:15:28
54bf580f-d19a-4fa2-af23-4710e9416443,SUBSTANCE_USE_AUDIT_C2,HIGH_ALCOHOL_CONSUMPTION,2022-02-10 16:14:29,2022-02-10 16:15:32
7a481fbd-707c-4826-b2ca-3b0cefd3a736,SUBSTANCE_USE_AUDIT_C2,MARIJUANA_CONSUMPTION,2022-02-10 16:14:29,2022-02-10 16:15:35
6585bd82-b937-4bad-84bb-254047106154,SUBSTANCE_USE_AUDIT_C2,DRUGS_CONSUMPTION,2022-02-10 16:14:29,2022-02-10 16:15:39
55b8e51d-8baf-4a8d-ae89-38cac242490d,WISDO_IMPACT_LONELINESS,MEANINGFUL_CONNECTIONS,2022-02-10 16:14:29,2022-02-10 16:15:49
78132e2e-634f-46a2-9e75-8f9f6b1ca4b8,WISDO_IMPACT_LONELINESS,LESS_ISOLATED,2022-02-10 16:14:29,2022-02-10 16:15:52
acae0c76-fb6c-4320-87c4-25511e44c06b,WISDO_SATISFACTION,WILL_YOU_RECOMMEND_WISDO,2022-02-10 16:14:29,2022-02-10 16:15:56
de0bff0f-1d28-4259-abf9-7424bebf4b1f,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2022-02-10 16:18:38,2022-02-10 16:19:02
7d3e1b6a-385e-41a8-b2d0-f41151b9e090,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2022-02-10 16:18:38,2022-02-10 16:19:07
22884ca1-253f-40c3-a3c6-7893ff02e023,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2022-02-10 16:18:38,2022-02-10 16:19:10
30cc548e-4f6d-49e3-abf4-207d8f024f75,LONELINESS_SCALE,LACK_COMPANIONSHIP,2022-02-10 16:18:38,2022-02-10 16:19:19
067485ce-83bb-4c66-9494-af05a2527e72,LONELINESS_SCALE,LEFT_OUT,2022-02-10 16:18:38,2022-02-10 16:19:23
2d71d862-d15c-4f30-8b78-366075d2fd37,LONELINESS_SCALE,ISOLATED,2022-02-10 16:18:38,2022-02-10 16:19:26
339569ff-f5f9-4174-90b2-7c497524b674,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DAYS_PER_MONTH,2022-02-10 16:18:38,2022-02-10 16:19:31
573ce664-3868-47d4-bbe7-16a9cf21cd41,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DRINKS_PER_DAY,2022-02-10 16:18:38,2022-02-10 16:19:37
c7b25a27-40da-4d9c-bf4d-7f512927c333,SUBSTANCE_USE_AUDIT_C2,HIGH_ALCOHOL_CONSUMPTION,2022-02-10 16:18:38,2022-02-10 16:19:40
b17b1aa0-5c6f-4c8b-931a-584495b045d3,SUBSTANCE_USE_AUDIT_C2,MARIJUANA_CONSUMPTION,2022-02-10 16:18:38,2022-02-10 16:19:43
d95e3d26-3abf-48fd-9a00-a2f731e83830,SUBSTANCE_USE_AUDIT_C2,DRUGS_CONSUMPTION,2022-02-10 16:18:38,2022-02-10 16:19:46
566eb982-d395-46c8-adb6-fd724ad10139,WISDO_IMPACT_LONELINESS,MEANINGFUL_CONNECTIONS,2022-02-10 16:18:38,2022-02-10 16:19:55
d51e16bb-3af4-4c63-a12b-9b8fc2ba0840,WISDO_IMPACT_LONELINESS,LESS_ISOLATED,2022-02-10 16:18:38,2022-02-10 16:20:02
36f7cb28-740c-4265-a05f-eb1900f4828e,WISDO_SATISFACTION,WILL_YOU_RECOMMEND_WISDO,2022-02-10 16:18:38,2022-02-10 16:20:05
1e0a187e-533f-4dfa-be7e-ff411c5dcc8c,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2022-03-13 17:29:56,2022-03-13 17:30:23
e07dd85c-0a1a-404f-adc9-d359bd920262,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2022-03-13 17:29:56,2022-03-13 17:30:27
e0472387-95dc-4221-b318-4a3a5feaa143,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2022-03-13 17:29:56,2022-03-13 17:45:00
250d0c32-b39a-48a4-9a54-46727f0555ca,LONELINESS_SCALE,LACK_COMPANIONSHIP,2022-03-13 17:29:56,2022-03-13 17:45:07
6c8d22d3-df38-4d98-a85a-53f0fe0c9f52,LONELINESS_SCALE,LEFT_OUT,2022-03-13 17:29:56,2022-03-13 17:45:11
db58ea8f-2480-40c6-a553-3ec703479a42,LONELINESS_SCALE,ISOLATED,2022-03-13 17:29:56,2022-03-13 17:45:14
45f14e13-a282-4b96-8fa9-9c46e88f1025,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DAYS_PER_MONTH,2022-03-13 17:29:56,2022-03-13 17:45:22
d8ba69d8-5200-431b-87d1-2a0262f57dcc,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DRINKS_PER_DAY,2022-03-13 17:29:56,2022-03-13 17:45:31
488ed4f9-b11b-4ad7-baca-e0571bac62ea,SUBSTANCE_USE_AUDIT_C2,HIGH_ALCOHOL_CONSUMPTION,2022-03-13 17:29:56,2022-03-13 17:45:40
f2380e5f-cc73-4af8-82f2-573931806e99,SUBSTANCE_USE_AUDIT_C2,MARIJUANA_CONSUMPTION,2022-03-13 17:29:56,2022-03-13 17:45:46
c132ea67-3206-40f0-8398-d2b671f4508d,SUBSTANCE_USE_AUDIT_C2,DRUGS_CONSUMPTION,2022-03-13 17:29:56,2022-03-13 17:45:53
5f03787f-6694-4ff4-a296-a7d7a65a2f6c,WISDO_IMPACT_LONELINESS,MEANINGFUL_CONNECTIONS,2022-03-13 17:29:56,2022-03-13 17:46:04
cfb7f3a6-7b7b-4925-acb1-2d9070b05874,WISDO_IMPACT_LONELINESS,LESS_ISOLATED,2022-03-13 17:29:56,2022-03-13 17:46:09
447c35d1-7b4a-4ca3-8bf8-7524a560a35d,WISDO_SATISFACTION,WILL_YOU_RECOMMEND_WISDO,2022-03-13 17:29:56,2022-03-13 17:46:12
52cd1795-4d2d-4b00-980c-c384ebc61725,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2022-03-22 21:57:48,2022-03-24 16:41:49
236e462f-eedd-48c2-bb9e-2534ca078c2e,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2022-03-22 21:57:48,2022-03-24 16:41:54
6514cce0-d2da-4e24-82bd-f0466666c544,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2022-03-22 21:57:48,2022-03-24 16:41:59
b10a24c8-5d65-4e66-b3b4-3e2ff12cd4ff,LONELINESS_SCALE,LACK_COMPANIONSHIP,2022-03-22 21:57:48,2022-03-24 16:42:10
3c0aeee4-4aca-4091-b66a-fc23e268211c,LONELINESS_SCALE,LEFT_OUT,2022-03-22 21:57:48,2022-03-24 16:42:15
cdf4e657-4f59-4ac5-80f9-e388ef102d57,LONELINESS_SCALE,ISOLATED,2022-03-22 21:57:48,2022-03-24 16:42:21
6a4c5681-0fa6-4597-af45-9ecba2d89a06,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DAYS_PER_MONTH,2022-03-22 21:57:48,2022-03-24 16:42:30
1154a33e-1ede-42a7-a767-373774b5c2e9,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DRINKS_PER_DAY,2022-03-22 21:57:48,2022-03-24 16:42:36
6fa0bda4-aea8-4f91-8952-1db9994a6b1f,SUBSTANCE_USE_AUDIT_C2,HIGH_ALCOHOL_CONSUMPTION,2022-03-22 21:57:48,2022-03-24 16:42:42
8b8f3c24-b997-41f7-8fbc-b0a0cb3e8b04,SUBSTANCE_USE_AUDIT_C2,MARIJUANA_CONSUMPTION,2022-03-22 21:57:48,2022-03-24 16:42:47
141a00bd-790e-4b7f-ad54-7bbf0cf73c34,SUBSTANCE_USE_AUDIT_C2,DRUGS_CONSUMPTION,2022-03-22 21:57:48,2022-03-24 16:42:56
61faae16-9824-4f43-9f04-97bc816d5957,WISDO_IMPACT_LONELINESS,MEANINGFUL_CONNECTIONS,2022-03-22 21:57:48,2022-03-24 16:43:14
23f216d0-18f5-4785-a1bf-e4a071ce0812,WISDO_IMPACT_LONELINESS,LESS_ISOLATED,2022-03-22 21:57:48,2022-03-24 16:43:20
6c521e13-ad1e-4c93-8132-c8ae19b74f92,WISDO_SATISFACTION,WILL_YOU_RECOMMEND_WISDO,2022-03-22 21:57:48,2022-03-24 16:43:25
bd51b971-e8a0-4dcf-9eb2-3af84d83e02a,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2022-01-20 06:07:40,2022-01-20 06:07:52
f7987a4c-a905-43ed-9660-54d8ef6fa3dd,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2022-01-20 06:07:40,2022-01-20 06:08:03
f1c7cb04-ced2-4ff8-89fa-37f5e5d15cbc,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2022-01-20 06:07:40,2022-01-20 06:08:08
d461034b-a464-4d0d-901f-2fd7de0e65fb,LONELINESS_SCALE,LACK_COMPANIONSHIP,2022-01-20 06:07:40,2022-01-20 06:08:16
fe3c7148-4217-4b5b-acfb-7e876951fd43,LONELINESS_SCALE,LEFT_OUT,2022-01-20 06:07:40,2022-01-20 06:08:47
19d9d314-91ec-4eee-b97a-988d7dc1e4ef,LONELINESS_SCALE,ISOLATED,2022-01-20 06:07:40,2022-01-20 06:08:55
7c25c2fa-d7bf-4813-ab2f-0ff3bdbcb567,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DAYS_PER_MONTH,2022-01-20 06:07:40,2022-01-20 06:09:00
346e5394-e075-4604-9da2-8582061f1757,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DRINKS_PER_DAY,2022-01-20 06:07:40,2022-01-20 06:07:40
e4546fab-d6f4-46b5-96d3-1666c56c022e,SUBSTANCE_USE_AUDIT_C2,HIGH_ALCOHOL_CONSUMPTION,2022-01-20 06:07:40,2022-01-20 06:07:40
367a2682-1c0f-4059-83c3-4cf3fea620d0,SUBSTANCE_USE_AUDIT_C2,MARIJUANA_CONSUMPTION,2022-01-20 06:07:40,2022-01-20 06:07:40
38268ae2-7898-4a4d-a246-25fc25ad8a1c,SUBSTANCE_USE_AUDIT_C2,DRUGS_CONSUMPTION,2022-01-20 06:07:40,2022-01-20 06:07:40
87148f1a-549c-460d-a79f-ee73ef1bd2cd,WISDO_IMPACT_LONELINESS,MEANINGFUL_CONNECTIONS,2022-01-20 06:07:40,2022-01-20 06:07:40
e2e42777-845b-4a3a-a85d-83fbcfe6bf92,WISDO_IMPACT_LONELINESS,LESS_ISOLATED,2022-01-20 06:07:40,2022-01-20 06:07:40
834eb812-2b75-42eb-85b7-3ec46b5f6231,WISDO_SATISFACTION,WILL_YOU_RECOMMEND_WISDO,2022-01-20 06:07:40,2022-01-20 06:07:40
4a9ebbd8-b10b-4b44-924a-b6cb679222e6,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2022-01-31 21:04:51,2022-01-31 21:05:53
2d6ff83a-b0ef-450b-94d2-94923442c3ec,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2022-01-31 21:04:51,2022-01-31 21:05:54
0a921745-0d1e-472b-861a-b136fcc1d9dc,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2022-01-31 21:04:51,2022-01-31 21:05:55
d7db4b5d-0127-4a72-aea2-dda5b0d9dc82,LONELINESS_SCALE,LACK_COMPANIONSHIP,2022-01-31 21:04:51,2022-01-31 21:05:55
96d12f03-6aea-4896-bff8-2eb99b7de46c,LONELINESS_SCALE,LEFT_OUT,2022-01-31 21:04:51,2022-01-31 21:05:56
5fc2db55-f369-4d5f-8aea-1f2373547d0e,LONELINESS_SCALE,ISOLATED,2022-01-31 21:04:51,2022-01-31 21:05:56
33642fba-4e1e-4713-acd7-723cc5b57163,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DAYS_PER_MONTH,2022-01-31 21:04:51,2022-01-31 21:06:00
29f906c6-75c9-4f72-80e7-1cf8fb4dac17,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DRINKS_PER_DAY,2022-01-31 21:04:51,2022-01-31 21:06:01
84aeaf5d-08a5-4f04-ab15-6a0b297a8c79,SUBSTANCE_USE_AUDIT_C2,HIGH_ALCOHOL_CONSUMPTION,2022-01-31 21:04:51,2022-01-31 21:06:02
f919015a-3ae2-43aa-87c4-b3543248c9fb,SUBSTANCE_USE_AUDIT_C2,MARIJUANA_CONSUMPTION,2022-01-31 21:04:51,2022-01-31 21:06:03
ea693a58-1b51-4881-a9a0-0eecb4795163,SUBSTANCE_USE_AUDIT_C2,DRUGS_CONSUMPTION,2022-01-31 21:04:51,2022-01-31 21:06:05
48194c7e-b39d-4c32-9c0e-c0ad5bb5cfe7,WISDO_IMPACT_LONELINESS,MEANINGFUL_CONNECTIONS,2022-01-31 21:04:51,2022-01-31 21:06:10
d771d42d-43be-4871-a400-acfbf9218331,WISDO_IMPACT_LONELINESS,LESS_ISOLATED,2022-01-31 21:04:51,2022-01-31 21:06:16
f88bd96a-83fb-4621-b6b4-87595a2a74e6,WISDO_SATISFACTION,WILL_YOU_RECOMMEND_WISDO,2022-01-31 21:04:51,2022-01-31 21:06:19
5167bad7-542a-4511-a1c9-50e68695ae15,DEPRESSION_PHQ2_GAD1,LITTLE_INTEREST,2022-02-08 17:50:35,2022-02-08 17:50:49
381e4dca-839d-4762-a4bb-1e3ad306f6fe,DEPRESSION_PHQ2_GAD1,FEELING_DOWN,2022-02-08 17:50:35,2022-02-08 17:50:58
769a0987-88e6-4aa8-b549-67aa100d99e1,DEPRESSION_PHQ2_GAD1,FEELING_NERVOUS,2022-02-08 17:50:35,2022-02-08 17:51:03
f6ee92ae-7fbc-43c2-b2aa-2f29bdc7c3ae,LONELINESS_SCALE,LACK_COMPANIONSHIP,2022-02-08 17:50:35,2022-02-08 17:51:09
0dcde664-de36-498f-84f6-4687d1104f3a,LONELINESS_SCALE,LEFT_OUT,2022-02-08 17:50:35,2022-02-08 17:51:13
8a66fb0b-0fbf-46e8-b97f-b198dffc0794,LONELINESS_SCALE,ISOLATED,2022-02-08 17:50:35,2022-02-08 17:51:17
6297f20e-81a8-4232-9a16-9124b17fb1a4,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DAYS_PER_MONTH,2022-02-08 17:50:35,2022-02-08 17:51:21
586b4fd2-cb6d-45ae-8a14-fa584d50b262,SUBSTANCE_USE_AUDIT_C2,ALCOHOL_DRINKS_PER_DAY,2022-02-08 17:50:35,2022-02-08 17:51:27
f7ceb93d-edae-47f5-83f9-d943aba62435,SUBSTANCE_USE_AUDIT_C2,HIGH_ALCOHOL_CONSUMPTION,2022-02-08 17:50:35,2022-02-08 17:51:30
00963cbd-b6d1-4ad4-95de-97ec03711139,SUBSTANCE_USE_AUDIT_C2,MARIJUANA_CONSUMPTION,2022-02-08 17:50:35,2022-02-08 17:51:33
